ticker,business_summary,timestamp
COLD,"Americold Realty Trust, Inc. is a global leader in temperature-controlled logistics and real estate, supporting the safe, efficient movement of food worldwide. With 230 operating facilities across North America, Europe, Asia-Pacific, and South America totaling approximately 1.4 billion refrigerated cubic feet we connect producers, processors, distributors, and retailers. Leveraging deep industry expertise, advanced technology, and sustainable practices, Americold delivers reliable cold storage and transportation solutions that create lasting value for customers and communities. Americold Realty Trust, Inc. was incorporated in 1903 and is based in Atlanta, United States.",2026-05-28 12:09:46.711121
LPL,"LG Display Co., Ltd., together with its subsidiaries, engages in the research, development, manufacture, and sale of organic light-emitting diode (OLED) and thin-film transistor liquid crystal display (TFT-LCD) panels in South Korea, China, the rest of Asia, North America, and Europe. The company offers display panels for televisions; monitors; IT products comprising notebook computers, desktop monitors, and tablet computers; laptops; smartphones and smartwatches; mobile phones and watches; automobiles; and other products with display devices. It also engages in the operation and management of welfare facilities; management of intellectual properties; production and sale of LCD modules and monitor sets; and investment in venture businesses and technologies. The company exports its products. The company was formerly known as LG.Philips LCD CO., Ltd. and changed its name to LG Display Co., Ltd. in March 2008. LG Display Co., Ltd. was incorporated in 1985 and is headquartered in Seoul, South Korea.",2026-05-28 12:09:47.099257
CUZ,"Cousins Properties Incorporated is a fully integrated, self-administered and self-managed real estate investment trust. The Company acting through its operating partnership, Cousins Properties LP, primarily invests in Class A office buildings located in high growth Sun Belt markets. Cousins creates shareholder value through its extensive expertise in the development, acquisition, leasing, and management of high-quality real estate assets. The Company has a comprehensive strategy in place based on a simple platform, trophy assets, and opportunistic investments. Cousins Properties Incorporated was founded in 1958 and is based in Georgia, Atlanta.",2026-05-28 12:09:47.486254
MAT,"Mattel, Inc., a play and family entertainment company, designs, manufactures, markets, and sells toys, games, and other products in North America, Europe, the Middle East, Africa, Latin America, and the Asia Pacific. The company offers dolls and accessories, books, content, and lifestyle products for children under the Barbie, American Girl, Disney Princess, Disney Frozen, Monster High, Polly Pocket, and KPop Demon Hunters brands; die-cast vehicles, tracks, playsets, and accessories for kids, adults, and collectors under the Hot Wheels, Hot Wheels Monster Trucks, Hot Wheels RC, Matchbox, and Matchbox, and Cars brands; and infant, toddler, and preschool products comprising toys, content, live events, and other consumer products under the Fisher-Price, Little People, Thomas & Friends, and Power Wheels brands. It also provides action figures, building sets, games, and other products under the Masters of the Universe, Mattel Brick Shop, MEGA, UNO, Jurassic World, Minecraft, WWE, Toy Story, Star Wars, Pictionary, Skip-Bo, Phase 10, and Blokus brands; and licensor partner brands, including Disney Pixar, Microsoft, NBCUniversal, and WWE. The company sells its products to retailers, including omnichannel retailers, discount and free-standing toy stores, chain stores, department stores, and other retail outlets; wholesalers; and directly to consumers through retail spaces, boutique stores, agents and distributors, and its e-commerce platforms and third-party e-commerce channels. Mattel, Inc. was founded in 1945 and is headquartered in El Segundo, California.",2026-05-28 12:09:47.744937
WSC,"WillScot Holdings Corporation provides turnkey temporary space solutions in the United States, Canada, and Mexico. The company leases, sells, delivers, and installs modular space solutions and portable storage products. It offers modular space solutions, such as modular office complexes, mobile offices, classrooms, blast-resistant modules, clearspan structures, and sanitation solutions; and portable storage solutions, including portable storage and climate-controlled containers and trailers. The company also provides workstations, furniture, appliances, media packages, power and solar solutions, telematics, connectivity and data solutions, security and protection products, entrance packages, electrical and lighting products, organization and space optimization assets, perimeter solutions, and other items. The company serves customers in the construction and infrastructure, commercial and industrial, and energy and natural resources markets, as well as governments and institutions. The company was formerly known as WillScot Mobile Mini Holdings Corp. and changed its name to WillScot Holdings Corporation in July 2024. The company was founded in 1944 and is headquartered in Scottsdale, Arizona.",2026-05-28 12:09:47.966951
RYAN,"Ryan Specialty Holdings, Inc. operates as a service provider of specialty products and solutions for insurance brokers, agents, and carriers in the United States, Canada, the United Kingdom, rest of Europe, India, Singapore, and internationally. The company offers distribution, underwriting, product development, administration, and risk management services by acting as a wholesale broker and a managing underwriter or a program administrator with delegated authority from insurance carriers. It serves commercial, industrial, institutional, individual, and government sectors. The company was founded in 2010 and is headquartered in Chicago, Illinois.",2026-05-28 12:09:48.312075
EBC,"Eastern Bankshares, Inc. operates as the bank holding company for Eastern Bank that provides banking, trust, and investment services to retail, commercial, and small business customers in the United States. The company offers deposit accounts, interest checking accounts, money market accounts, savings accounts, and time certificates of deposit accounts. It also provides commercial and industrial products, such as asset based lending portfolio; commercial real estate and construction; small business, residential real estate, and home equity loans; lines of credit; and other consumer loans comprising unsecured personal lines of credit, overdraft protection, automobile loans, home improvement loans, airplane loans, and other personal loans. In addition, the company offers wealth management and trust services, financial planning, and portfolio management; and automated lock box collection, cash management, and account reconciliation services. Eastern Bankshares, Inc. was founded in 1818 and is headquartered in Boston, Massachusetts.",2026-05-28 12:09:48.511741
ORLA,"Orla Mining Ltd. acquires, explores, develops, and exploits mineral properties. It explores gold, silver, zinc, lead, and copper deposits. The company owns 100% interests in the Camino Rojo project that consists of seven concessions covering an area of 138,636 hectares located in Zacatecas, Mexico; Cerro Quema project totaling an area of 15,000 hectares located in the Azuero Peninsula, Panama; and the South Railroad project consisting of an area of 21,000 hectares located in Elko, Nevada. It also holds interest in acquisition of the Musselwhite Gold Mine project located in Ontario, Canada. The company was formerly known as Red Mile Minerals Corp. and changed its name to Orla Mining Ltd. in June 2015. Orla Mining Ltd. was incorporated in 2007 and is headquartered in Vancouver, Canada.",2026-05-28 12:09:48.708546
OPEN,"Opendoor Technologies Inc. operates a digital platform for residential real estate transactions in the United States. It buys and sells homes through online e-commerce platform. The company also resells the home to a home buyer. In addition, it offers real estate brokerage, title insurance and settlement, and escrow services, as well as property and casualty insurance, real estate licenses, and construction services. The company was formerly known as Social Capital Hedosophia Holdings Corp. II and changed its name to Opendoor Technologies Inc. Opendoor Technologies Inc. was incorporated in 2013 and is based in Tempe, Arizona.",2026-05-28 12:09:48.894007
VVV,"Valvoline Inc. provides automotive preventive maintenance through its retail stores in the United States and Canada. The company offers oil changes; battery, bulb, and wiper replacements; tire rotations; and other maintenance services. It also operates and franchises service centers and retail locations. The company was founded in 1866 and is headquartered in Lexington, Kentucky.",2026-05-28 12:09:49.111833
XNDU,"Xanadu Quantum Technologies Limited develops and provides photonic quantum computing technology and related software solutions and applications, including cloud-based access to quantum computers and tools for quantum programming and simulation. The company provides access to photonic quantum computers through x-series devices available via the cloud, supporting programmable quantum gates and photon-number resolving detectors. It offers Pennylane, a cross-platform python library that enables a paradigm and quantum differentiable programming that enables integration with machine learning tools; and Catalyst for just-in-time compilation and optimization of quantum algorithms. It also provides users with access to documentation, guides, and community-led resources for quantum machine learning, quantum chemistry simulations, and other quantum computing applications, along with collaboration and support from a team of quantum experts. The company serves professional clients in the quantum computing, software development, and machine learning sectors, as well as advanced users in research and development, including those utilizing high-performance computing and quantum hardware. Xanadu Quantum Technologies Limited was incorporated in 2016 and is based in Toronto, Canada.",2026-05-28 12:09:49.303616
CRK,"Comstock Resources, Inc., an independent energy company, engages in the acquisition, exploration, development, and production of natural gas and oil properties in the United States. Its assets covering an area of approximately 1,069,991 acres are located in the Haynesville and Bossier shales located in North Louisiana and East Texas. The company was incorporated in 1919 and is headquartered in Frisco, Texas.",2026-05-28 12:09:49.669607
UUUU,"Energy Fuels Inc., together with its subsidiaries, engages in the exploration, recovery, recycling, exploration, operation, development, permitting, evaluation, and sale of uranium mineral properties in the United States. It operates through three segments: Uranium, REE, and HMS. It produces and sells vanadium pentoxide, rare earth elements, carbonate, and heavy mineral sands, such as ilmenite, rutile, zircon, and monazite. The company was formerly known as Volcanic Metals Exploration Inc. and changed its name to Energy Fuels Inc. in May 2006. Energy Fuels Inc. was incorporated in 1987 and is headquartered in Lakewood, Colorado.",2026-05-28 12:09:50.113056
FBIN,"Fortune Brands Innovations, Inc. provides home, security, and digital products for residential home repair, remodeling, new construction, and security applications in the United States and internationally. It operates through three segments: Water, Outdoors, and Security. The Water segment manufactures, assembles, and sells faucets, accessories, hardware, kitchen sinks, and waste disposals, under the Moen, ROHL, Riobel, Victoria+Albert, Perrin & Rowe, Aqualisa, Shaws, Emtek, Schaub, and SpringWell brands. Its Outdoors segment manufactures and sells fiberglass and steel entry door systems under the Therma-Tru brand; storm, screen, and security doors under the Larson brand; composite decking, railing and cladding under the Fiberon brand; urethane millwork under the Fypon brand; and wide-opening exterior door systems and outdoor enclosures under the Solar Innovations brand. The Security segment offers locks, safety and security devices, connected and mechanical lock out tag out solutions, and electronic security under the Master Lock, American Lock, and Yale and August brands; and fire-resistant safes, security containers, and commercial cabinets under the SentrySafe brand. The company sells its products through various sales channels, including kitchen and bath dealers; wholesalers oriented toward builders or professional remodelers; industrial and locksmith distributors; do-it-yourself remodeling-oriented home centers; showrooms; e-commerce; and other retail outlets. Fortune Brands Innovations, Inc. was incorporated in 1988 and is headquartered in Deerfield, Illinois.",2026-05-28 12:09:50.323062
SEI,"Solaris Energy Infrastructure, Inc. provides modular and scalable equipment-based solutions for power generation, control and distribution, and management of raw materials used in the completion of oil and natural gas wells in the United States. It operates in Solaris Power Solutions and Solaris Logistics Solutions segments. The Solaris Power Solutions segment delivers power generation, control, and distribution solutions; and offers support to data center, energy, and other commercial and industrial sector. The Solaris Logistics Solutions segment designs and manufactures specialized equipment; and offers field technician support, last mile, and mobilization logistics services, as well as provides software solutions. The company was formerly known as Solaris Oilfield Infrastructure, Inc. and changed its name to Solaris Energy Infrastructure, Inc. in September 2024. Solaris Energy Infrastructure, Inc. was founded in 2014 and is headquartered in Houston, Texas.",2026-05-28 12:09:50.576894
SLM,"SLM Corporation, through its subsidiaries, originates and services private education loans to students and their families to finance the cost of their education in the United States. It provides retail deposit accounts, including high-yield savings accounts, money market accounts, and certificates of deposit; and interest-bearing omnibus accounts. The company was formerly known as New BLC Corporation and changed its name to SLM Corporation in December 2013. SLM Corporation was founded in 1972 and is headquartered in Newark, Delaware.",2026-05-28 12:09:50.781170
TVTX,"Travere Therapeutics, Inc., a biopharmaceutical company, identifies, develops, and delivers therapies to people living with rare kidney and metabolic diseases in the United States. The company's products include FILSPARI (sparsentan), a once-daily, oral medication designed to target two critical pathways in the disease progression of IgA Nephropathy (endothelin 1 and angiotensin-II); and Thiola and Thiola EC (tiopronin tablets) for the treatment of cystinuria, a rare genetic cystine transport disorder that causes high cystine levels in the urine and the formation of recurring kidney stones. Its clinical-stage programs consist of Sparsentan, a novel investigational product candidate, which has been granted Orphan Drug Designation for the treatment of focal segmental glomerulosclerosis in the U.S. and Europe; and Pegtibatinase, a novel investigational human enzyme replacement candidate being evaluated for the treatment of classical homocystinuria. It has a collaboration agreement with PharmaKrysto Limited for the pre-clinical activities associated with the cystinuria program. Travere Therapeutics, Inc. was formerly known as Retrophin, Inc. and changed its name to Travere Therapeutics, Inc. in November 2020. The company is headquartered in San Diego, California.",2026-05-28 12:09:51.134367
LBTYA,"Liberty Global Ltd., together with its subsidiaries, provides broadband internet, video, fixed-line telephony, and mobile communications services to residential and business customers in Europe. It offers intelligent WiFi and broadband internet services, such as ONE Connect, which enables fast and flexible introductions of new hardware and services, as well as cloud-to-cloud open API integration; Smart Security that provides network security, safe browsing and fraud prevention measures; Smart Home, which provides enhanced entertainment and home automation and security services; and Connect Box, an intelligent WiFi and telephony gateway. The company provides various tiers of digital video programming and audio services, as well as digital video recorders and multimedia home gateway systems; Horizon 5, a cloud-based, multi-screen entertainment platform that combines linear television, including recording and replay features and video-on-demand services; Replay TV, a multimedia gateway service; video-on-demand that provides subscribers with access to a broad library of movies and television series; Horizon Go, an online mobile app; and channels, including general entertainment, sports, movies, series, documentaries, lifestyles, news, adult, children, and ethnic and foreign channels. In addition, it offers postpaid and prepaid mobile services; circuit-switched telephony services; and personal call manager, unified messaging, and multiple lines for additional fees. Further, the company offers business services comprising voice, advanced data, video, wireless, cloud-based services, and mobile and fixed-mobile convergence services to small businesses, and medium and large enterprises, as well as on a wholesale basis to other operators. It operates in Belgium, Ireland, Slovakia, and internationally. Liberty Global Ltd. was founded in 2004 and is based in Hamilton, Bermuda.",2026-05-28 12:09:51.372345
KRC,"Kilroy Realty Corporation is a leading U.S. landlord and developer, with operations in the San Francisco Bay Area, Los Angeles, Seattle, San Diego, and Austin. The Company has earned global recognition for sustainability, building operations, innovation, and design. As a pioneer and innovator in the creation of a more sustainable real estate industry, the Company's approach to modern business environments helps drive creativity and productivity for some of the world's leading technology, media, life science, and business services companies. The Company is a publicly traded real estate investment trust and member of the S&P MidCap 400 Index with more than seven decades of experience developing, acquiring, and managing office, life science, and mixed-use projects. As of September 30, 2025, Kilroy's stabilized portfolio totaled approximately 16.8 million square feet of primarily office and life science space that was 81.6% occupied and 83.8% leased. The Company also had approximately 1,000 residential units in Hollywood and San Diego, which had a quarterly average occupancy of 94.1%. In addition, the Company had one development project in the tenant improvement phase totaling approximately 872,000 square feet with a total estimated investment of 1.2 billion dollars. Kilroy Realty Corporation was incorporated in 1947 in United States.",2026-05-28 12:09:51.648226
PLNT,"Planet Fitness, Inc., together with its subsidiaries, franchises and operates fitness centers under the Planet Fitness brand. The company operates through three segments: Franchise, Corporate-Owned Clubs, and Equipment. The Franchise segment includes operations related to the franchising business in the United States, Puerto Rico, Canada, Panama, Mexico and Australia. The Corporate-owned clubs segment includes operations with corporate-owned clubs in the United States, Canada, and Spain. The Equipment segment includes the sale of equipment to franchisee-owned clubs; and the sale of fitness equipment to franchisee-owned clubs in the United States, Canada, and Mexico. Planet Fitness, Inc. was founded in 1992 and is headquartered in Hampton, New Hampshire.",2026-05-28 12:09:51.905053
SRAD,"Sportradar Group AG, together with its subsidiaries, provides sports data services for the sports betting and media industries in Switzerland, the United States, North America, Africa, Malta, the Asia Pacific, the Middle East, Europe, Latin America, and the Caribbean. The company offers betting technology and solutions, including betting and gaming content; real-time sports data points; pre-match and live odds services; streaming and betting engagement services; iGaming, which includes virtual soccer, horse and dog racing, basketball, tennis, baseball, and cricket; managed betting and trading services; and sports betting and gaming platform. It also provides sports content, technology, and services that include marketing services; sports media services comprising data, content and solutions for broadcasters, publishers, rights-holders, and technology companies; integrity services, including monitoring, intelligence, education, consultancy, rights protection, and regulatory solutions; and sports performance solutions for competition management, official data generation, automated content distribution and performance analysis, which include video and analytics, and coaching and scouting products. The company was founded in 2001 and is headquartered in Sankt Gallen, Switzerland.",2026-05-28 12:09:52.236256
IRT,"Independence Realty Trust, Inc. a Maryland corporation, is a self-administered and self-managed real estate investment trust (REIT) that acquires, owns, operates, improves and manages multifamily apartment communities across non-gateway U.S. markets. As of December 31, 2025, we owned and operated 114 multifamily apartment properties (including one owned through a consolidated joint venture) that contain an aggregate of 33,462 units in the following Southeastern and Midwestern states: Alabama, Colorado, Florida, Georgia, Indiana, Kentucky, North Carolina, Ohio, Oklahoma, South Carolina, Tennessee, and Texas. In addition, as of December 31, 2025, we owned one investment in real estate under development in Denver, Colorado that will, upon completion, contain 296 units. As of December 31, 2025, we also owned interests in four unconsolidated joint ventures, two of which own and operate multifamily apartment properties that contain an aggregate of 653 units and two that are developing multifamily apartment properties that will, upon completion, contain an aggregate of 642 units. Independence Realty Trust, Inc. was incorporated in 2009 in Maryland and is based in Philadelphia, United States.",2026-05-28 12:09:52.938607
RXO,"RXO, Inc. engages in truck brokerage business in the United States, Canada, Mexico, Asia, and Europe. It offers truckload freight brokering services. The company also provides asset-light managed transportation and last mile services, as well as freight forwarding services, including facilitation of ocean and air transportation, customs brokerage, and additional domestic services including middle mile. RXO, Inc. was incorporated in 2022 and is headquartered in Charlotte, North Carolina.",2026-05-28 12:09:53.315677
BNL,"Broadstone Net Lease, Inc. is an industrial-focused, diversified net lease real estate investment trust that invests in primarily single-tenant commercial real estate properties that are net leased on a long-term basis to a diversified group of tenants. We primarily, and selectively, invest in real estate across industrial and retail property types. We target properties with credit-worthy tenants in industries characterized by positive business drivers and trends, where the properties are an integral part of the tenant's business and there are opportunities to secure long-term net leases. Through long-term net leases, our tenants can retain operational control of their strategically important locations, while allocating their debt and equity capital to fund core business operations rather than real estate ownership. Broadstone Net Lease, Inc. was established on October 18, 2017 and is based in Victor, United States.",2026-05-28 12:09:53.523764
FRMI,"Fermi Inc. engages in the development of private power campus for AI-centric customers in the United States. The company also develops, owns, and leases grid-independent energy generation and high-performance computing campuses; develops and operates integrated power generation and computing infrastructure. It also engages in acquisition of land, permitting, construction, and long-term leases. The company was founded and incorporated on January 10th, 2025 is headquartered in Amarillo, Texas, USA.",2026-05-28 12:09:53.749718
NVST,"Envista Holdings Corporation, together with its subsidiaries, develops, manufactures, markets, and sells dental products in the United States, China, and internationally. The company operates in two segments, Specialty Products & Technologies, and Equipment & Consumables. The Specialty Products & Technologies segment offers dental implant systems, guided surgery systems, biomaterials, and prefabricated and custom-built prosthetics to oral surgeons, prosthodontists and periodontists, and general dentist; and brackets and wires, tubes and bands, archwires, clear aligners, digital orthodontic treatments, retainers, and other orthodontic laboratory products, as well as provides DTX Studio Clinic, a software package offered with its imaging products. This segment offers its products under the Nobel Biocare, Alpha-Bio Tec, Implant Direct, Nobel Procera, Ormco, Spark, Orascoptic, Damon, Insignia, AOA brands. The Equipment & Consumables segment provides dental equipment and supplies, including digital imaging systems, software, and other visualization/magnification systems; endodontic systems and related products; restorative materials, rotary burs, impression materials, bonding agents, and cements; and infection prevention products. This segment offers its products under the Dexis, DTX Studio, Kerr, Metrex, Total Care, Pentron, Optibond, Harmonize, Sonicfill, Sybron Endo, and CaviWipes to dental offices, clinics, and hospitals. Envista Holdings Corporation was incorporated in 2018 and is headquartered in Brea, California.",2026-05-28 12:09:54.028638
CPRX,"Catalyst Pharmaceuticals, Inc., a commercial-stage biopharmaceutical company, focuses on developing and commercializing medicines for patients living with rare diseases in the United States. It offers Firdapse for the treatment of patients with lambert-eaton myasthenic syndrome (LEMS); Fycompa, a novel non-competitive selective antagonist at the postsynaptic ionotropic alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid glutamate receptor that is used to treat focal onset seizures, as well as tonic-clonic seizure; and AGAMREE, a corticosteroid for the treatment of duchenne muscular dystrophy. The company has license agreements with BioMarin Pharmaceutical Inc.; and a collaboration and license agreement with Endo Ventures Limited for the development and commercialization of generic Sabril tablets. Catalyst Pharmaceuticals, Inc. was founded in 2002 and is based in Coral Gables, Florida.",2026-05-28 12:09:54.351205
BILL,"BILL Holdings, Inc. provides financial operations platform for small and midsize businesses worldwide. It provides software-as-a-service, cloud-based payments, and spend management products, which allow users to automate accounts payable and accounts receivable transactions, as well as enable businesses to connect with their suppliers and/or customers to do business, eliminate expense reports, manage cash flows, and improve back-office efficiency. The company also offers onboarding implementation support, and ongoing support and training services. In addition, the company's artificial intelligence enabled financial software platform provides connections between suppliers and clients. It serves accounting firms, financial institutions, and software provider companies. The company was formerly known as Bill.com Holdings, Inc. and changed its name to BILL Holdings, Inc. in February 2023. BILL Holdings, Inc. was incorporated in 2006 and is headquartered in San Jose, California.",2026-05-28 12:09:54.568599
VSCO,"Victoria's Secret & Co. operates as a specialty retailer of women's intimate, and other apparel and beauty products worldwide. The company offers bras, panties, lingerie, casual sleepwear, apparel, lounge, sport, and swim products, as well as prestige fragrances and body care products; and accessories and beauty products under the Victoria's Secret, PINK, and Adore Me brands. It provides its products through its retail stores; websites, such as VictoriasSecret.com, PINK.com, AdoreMe.com, and DailyLook.com; and other digital channels. The company also operates stores under the franchise, license, and wholesale arrangements. Victoria's Secret & Co. was incorporated in 2021 and is based in Reynoldsburg, Ohio.",2026-05-28 12:09:54.802785
PONY,"Pony AI Inc., through its subsidiaries, engages in the autonomous mobility business in the People's Republic of China and internationally. The company provides robotaxi services that include autonomous vehicle (AV) engineering solutions, such as AV software deployment and maintenance; vehicle integration and engineering; and road-testing services to original equipment manufacturers and transportation network companies. It also offers robotruck services that provide transportation services to logistics platforms. In addition, the company engages in the licensing and applications business that comprises personally-owned vehicle intelligent solutions, including intelligent driving software solutions, proprietary vehicle domain controller products, and data analytics tools; vehicle integration services, software development, and licensing services; and vehicle-to-everything (V2X) products and services to enhance road safety. The company's customers include OEMs and TNCs; OEMs and logistics platforms; and sensor and hardware component suppliers. Pony AI Inc. was incorporated in 2016 and is based in Guangzhou, the People's Republic of China.",2026-05-28 12:09:55.031294
BTE,"Baytex Energy Corp., an energy company, engages in the acquisition, development, and production of crude oil and natural gas in the Western Canadian Sedimentary Basin. It offers light oil and condensate, heavy oil, natural gas liquids, and natural gas. The company also holds 100% interest in Duvernay and Peace River properties in Alberta; and Lloydminster property in Alberta and Saskatchewan. Baytex Energy Corp. was incorporated in 1993 and is headquartered in Calgary, Canada.",2026-05-28 12:09:55.277088
STUB,"StubHub Holdings, Inc. operates ticketing marketplace for live event tickets worldwide. It buys and sells tickets to live events and experiences through websites and mobile applications under the StubHub and viagogo brand names. The company was formerly known as Pugnacious Endeavors, Inc. and changed its name to StubHub Holdings, Inc. in September 2021. StubHub Holdings, Inc. was founded in 2000 and is based in New York, New York.",2026-05-28 12:09:55.540464
BULL,"Webull Corporation operates as a digital investment platform. Its platform enables retail investors to trade securities through its licensed broker dealer in the United States, Canada, the United Kingdom, Australia, Hong Kong, Indonesia, Singapore, Malaysia, Thailand, Japan, South Africa, the Netherlands, and internationally. Webull Corporation was founded in 2016 and is headquartered in Saint Petersburg, Florida.",2026-05-28 12:09:56.082081
WAY,"Waystar Holding Corp. develops a cloud-based software solution for healthcare payments. Its platform offers financial clearance, patient financial care, claim and payer payment management, denials prevention and recovery, clinical integrity and revenue capture, and analytics and reporting solutions. It primarily serves healthcare industry. The company was founded in 2017 and is headquartered in Lehi, Utah.",2026-05-28 12:09:56.464667
SOUN,"SoundHound AI, Inc. provides independent voice artificial intelligence (AI) solutions that enables businesses across the automotive, TV, IoT, and customer service industries to deliver conversational experiences to customers in the United States, Korea, France, Japan, Germany, and internationally. The company offers Houndify platform, which provides a suite of Houndify tools to help brands build conversational voice assistants, such as Application Programming Interfaces (API) for text and voice queries, support for custom commands, extensive library of content domains, inclusive software development kit platforms, collaboration capabilities, diagnostic tools, and built-in analytics; SoundHound Chat AI, a voice assistant with integrated generative AI that integrates with knowledge domains, pulling real-time data, such as weather, sports, stocks, flight status, restaurants, and other data; and SoundHound Smart Answering, which offers customer establishments the option to build an easy to use custom AI-powered voice assistant. It also provides CaiNET software that uses machine learning to enhance how domains work together to handle complex queries; CaiLAN software that arbitrates responses, so users get answers from the right domain; Dynamic Interaction, a real-time multimodal customer service interface; Smart Ordering, which offers an easy-to-understand voice assistant for restaurants; automatic speech recognition; natural language understanding; wake words; custom domains; text-to-speech; Employee Assist; and edge and cloud connectivity, which includes embedded voice solutions. In addition, the company offers Amelia Platform, which builds AI agents for enterprises; Chat AI for Automotive; Dynamic Drive-Thru for GenAI; Voice Commerce, which connects drivers and merchants with Voice AI; Autonomics Platform; Custom Voice AI Solutions; Voice AI Platform; and SoundHound Music App. SoundHound AI, Inc. was founded in 2005 and is headquartered in Santa Clara, California.",2026-05-28 12:09:56.886271
DOCS,"Doximity, Inc. operates a digital platform for medical professionals in the United States. Its Doximity platform includes a personalized newsfeed that presents clinical and professional content to members, which offers medical articles, clinical trials or research results in an easy-to-consume video format, professional updates and accomplishments of their peers and colleagues, clinical discussions, Op-Med articles for publication, and sponsored content from pharmaceutical manufacturers and health systems. The company also offers workflow tools, including Ask, a HIPAA-compliant AI assistant, to access and apply evidence-based medical information within clinical workflows; Scribe, a HIPAA-compliant, AI-powered clinical documentation tool; Telehealth tools for hospitals and health systems; and AMiON, an on-call scheduling tool. The company primarily serves physicians, nurse practitioners, physician assistants, medical students, pharmaceutical manufacturers, and healthcare systems. The company was formerly known as 3MD Communications, Inc. and changed its name to Doximity, Inc. in June 2010. Doximity, Inc. was incorporated in 2010 and is headquartered in San Francisco, California.",2026-05-28 12:09:57.476164
SMR,"NuScale Power Corporation provides small modular reactor technology solutions. It offers NuScale Power Module (NPM), a light water nuclear reactor that can generate 77 megawatts of electricity (MWe). The company also provides design and nuclear regulatory licensing basis information to construct and operate the power plant; and licensing, design, development, construction, operation, and maintenance of the power plant. In addition, it offers regulatory licensing support services; start-up testing and commissioning support; accredited training programs to support initial and ongoing power plant operations; management of all aspects of the U.S. Nuclear Regulatory Commission required inspections, tests, analysis, and acceptance criteria process; NuScale Power Module mechanical handling; initial and ongoing fuel bundle loading and movement; design engineering management during commercial operation; operations and maintenance program management; procurement and spare parts management; nuclear fuel management, including reload analysis; and outage planning and execution support services. The company has a strategic partnership with Ebara Elliott Energy for the development, demonstration, and testing of industrial scale compressors using power modules. NuScale Power Corporation was founded in 2007 and is headquartered in Corvallis, Oregon.",2026-05-28 12:09:57.693005
VRNS,"Varonis Systems, Inc. provides software products and services that continuously discover and classify critical data, remediate exposures, and detect advanced threats with AI-powered technology in North America, Europe, APAC, and rest of worlds. The company offers Varonis Data Security Platform, a Software-as-a-Service solution which includes Data security posture management, Data access intelligence, Data discovery & classification, Discovery policy library, least privilege automation, Data activity monitoring, Data detection and response, and User & entity behavior analytics. It also provides Protection Packages, such as Microsoft 365, Windows & NAS, Hybrid, and Cloud Environments, as well as Database and Email Security Capabilities and On-Premises Subscription Products. It serves the financial services, public, healthcare, industrial, insurance, energy and utilities, technology, construction and engineering, education, and consumer and retail industries. Varonis Systems, Inc. was incorporated in 2004 and is headquartered in Miami, Florida.",2026-05-28 12:09:57.881861
BOX,"Box, Inc. provides a cloud content management platform that enables organizations of various sizes to manage cloud content from anywhere and on any device in the United States, Poland, the United Kingdom, and internationally. The company's Software-as-a-Service platform enables users to work with their content as they need from secure external collaboration, workspaces to e-signature processes, and content workflows improving employee productivity and accelerating business processes. It offers web, mobile, and desktop applications of its solutions on a platform, as well as the ability to develop custom applications. The company was formerly known as Box.net, Inc. and changed its name to Box, Inc. in November 2011. Box, Inc. was incorporated in 2005 and is headquartered in Redwood City, California.",2026-05-28 12:09:58.102076
GNW,"Genworth Financial, Inc., together with its subsidiaries, provides mortgage and long-term care insurance products in the United States. It operates through two segments: Enact and Closed Block. The company offers primary mortgage, and mortgage insurance products, and contract underwriting services. It also provides long-term care insurance products that are intended to protect against the significant and escalating costs of long-term care services provided in the insured's home, assisted living, and nursing facilities. In addition, the company offers protection and retirement income products, that includes traditional and non-traditional life insurance, such as term, universal and term universal life insurance, corporate-owned life insurance, and funding agreements; fixed annuities; and variable annuities. It distributes its products through sales force, sales representatives, and digital marketing programs. Genworth Financial, Inc. was founded in 1871 and is headquartered in Glen Allen, Virginia.",2026-05-28 12:09:58.329937
